Niveau,Soort,Graad,Stroom,Sleutelcompetentie,Type onderwijsdoel,Type onderdeel,Onderdeel,Nummer / Code,Onderwijsdoel,Attitudinaal,Feitenkennis,Conceptuele kennis,Procedurele kennis,Metacognitieve kennis,Context,Tekstkenmerken,Cognitieve dimensie,Affectieve dimensie,Psychomotorische dimensie,Geldig vanaf,Geldig tot,Id,Onderwijsniveau_id,Verwante sleutelcompetentie,Verwante bouwsteen
Secundair onderwijs,Gewoon,1ste graad,A-stroom,9. Competenties met betrekking tot ruimtelijk bewustzijn,Eindtermen,Bouwsteen,"Ruimtelijke patronen en processen aan het aardoppervlak verklaren als het resultaat van interacties tussen natuurlijke processen onderling, tussen menselijke processen onderling en tussen natuurlijke en menselijke processen.",9.5,De leerlingen illustreren dat landschappen evolueren onder invloed van fysisch- en sociaal-geografische veranderingen.,Nee,"'- Tijdsperspectief: gedurende een korte of langere periode (van één seconde tot miljoenen jaren)
- Fysisch-geografische veranderingen gedurende een korte of langere periode (van één seconde tot miljoenen jaren):
‣ Waarneembare uitwendige veranderingen van de aardkorst zoals vulkaanuitbarstingen en aardbevingen
‣ Weer: opvallende weersfenomenen zoals orkanen, tornado
‣ Vorming van reliëf: invloed van wind, water en ijs: afbraak, transport en afzetting
- Sociaal geografische veranderingen op korte (1 gebeurtenis) en langere termijn (sinds de eerste mens)
‣ Menselijke ingrepen zoals bebouwing, infrastructuur en landgebruik","'- Tijdsperspectief: gedurende een korte of langere periode (van één seconde tot miljoenen jaren)
- Fysisch-geografische veranderingen gedurende een korte of langere periode (van één seconde tot miljoenen jaren):
‣ Waarneembare uitwendige veranderingen van de aardkorst zoals vulkaanuitbarstingen en aardbevingen
‣ Weer: opvallende weersfenomenen zoals orkanen, tornado
‣ Vorming van reliëf: invloed van wind, water en ijs: afbraak, transport en afzetting
- Sociaal geografische veranderingen op korte (1 gebeurtenis) en langere termijn (sinds de eerste mens)
‣ Menselijke ingrepen zoals bebouwing, infrastructuur en landgebruik",,,"'◦ Relevant voor eigen leefwereld en, afhankelijk van de actualiteit, op relevante ruimtelijke schaalniveaus: van lokaal over regionaal tot mondiaal
◦ Wordt gerealiseerd met behulp van aangereikte bronnen",,beheersingsniveau begrijpen,,,31/08/2015,,sec-9.5-3689735171,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-ruimtelijk-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-mens-en-leefomgeving
Secundair onderwijs,Gewoon,1ste graad,A-stroom,9. Competenties met betrekking tot ruimtelijk bewustzijn,Eindtermen,Bouwsteen,"Ruimtelijke patronen en processen aan het aardoppervlak verklaren als het resultaat van interacties tussen natuurlijke processen onderling, tussen menselijke processen onderling en tussen natuurlijke en menselijke processen.",9.6,De leerlingen onderzoeken ruimtelijke effecten van veranderingen in landschappen op de mens en zijn leefomgeving.,Nee,"'- Effecten van fysisch- en sociaal-geografische veranderingen:
‣ Klimaatverandering zoals de stijging van de zeespiegel en de vermindering van de biodiversiteit als gevolg van de opwarming van de aarde
‣ Verandering in ruimtegebruik zoals vergroting van landbouwpercelen, het omzetten van landbouwgebied naar bebouwing, ontbossing","'- Effecten van fysisch- en sociaal-geografische veranderingen:
‣ Klimaatverandering
‣ Ruimtegebruik
‣ Verschillende perspectieven (3 P's: planet, profit, people) op duurzaamheidskwesties",'- Gebruik van geografische onderzoekstechnieken (selectie van relevantie technieken uit eindterm 9.8),,"'◦ Relevant voor eigen leefwereld en, afhankelijk van de actualiteit, op relevante ruimtelijke schaalniveaus: van lokaal over regionaal tot mondiaal",,beheersingsniveau analyseren,,,31/08/2015,,sec-9.6-1897743837,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-ruimtelijk-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-mens-en-leefomgeving
Secundair onderwijs,Gewoon,1ste graad,A-stroom,9. Competenties met betrekking tot ruimtelijk bewustzijn,Eindtermen,Bouwsteen,Geografische methoden en technieken aanwenden om ruimtelijke patronen en processen te onderzoeken.,9.7,De leerlingen lokaliseren zichzelf en plaatsen met behulp van lokalisatie- en oriëntatietechnieken.,Nee,,,"'- Gebruik van lokalisatie- en oriëntatietechnieken:  
‣ Kaart: schaal, legende, oriëntatie, hoogtelijnen
‣ Windrichtingen en kompas
‣ Satellietnavigatiesystemen",,,,beheersingsniveau toepassen,,,31/08/2015,,sec-9.7-2996035194,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-ruimtelijk-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-ruimtelijk-onderzoek
Secundair onderwijs,Gewoon,1ste graad,A-stroom,9. Competenties met betrekking tot ruimtelijk bewustzijn,Eindtermen,Bouwsteen,Geografische methoden en technieken aanwenden om ruimtelijke patronen en processen te onderzoeken.,9.8,De leerlingen gebruiken terreintechnieken en geografische hulpbronnen om landschappen te onderzoeken.,Nee,,,"'- Gebruik van terreintechnieken: lokalisatie, oriëntatie, observatie en andere zoals boringen, korrelgrootte bepaling, determinatie van gesteenten
- Gebruik van geografische hulpbronnen: digitale en niet-digitale kaarten, atlas, satellietbeelden, luchtfoto's",,,,beheersingsniveau toepassen,,,31/08/2015,,sec-9.8-3003348792,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-ruimtelijk-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-ruimtelijk-onderzoek
Secundair onderwijs,Gewoon,1ste graad,A-stroom,9. Competenties met betrekking tot ruimtelijk bewustzijn,Eindtermen,Bouwsteen,Geografische methoden en technieken aanwenden om ruimtelijke patronen en processen te onderzoeken.,9.9,De leerlingen hanteren GIS-viewers om thematische lagen van een plaats en hun onderlinge relaties te onderzoeken.,Nee,,'- GIS-viewers,'- Gebruik van GIS-viewers,,,,beheersingsniveau toepassen,,,31/08/2015,,sec-9.9-1559800223,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-ruimtelijk-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-ruimtelijk-onderzoek
Secundair onderwijs,Gewoon,1ste graad,A-stroom,"1. Competenties op het vlak van lichamelijk, geestelijk en emotioneel bewustzijn/gezondheid",Eindtermen,Bouwsteen,"Een gezonde levensstijl opbouwen, onderhouden en versterken.",1.1,De leerlingen verklaren het belang van een gezonde levensstijl.,Nee,,"'- Lichaams-, hand- en mondhygiëne
- Risicofactoren en preventieve maatregelen m.b.t. hygiëne, voeding en actieve levensstijl",,,,,beheersingsniveau begrijpen,,,31/08/2015,,sec-1.1-128411788,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-lichamelijk-geestelijk-en-emotioneel-welzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-gezonde-levensstijl
Secundair onderwijs,Gewoon,1ste graad,A-stroom,"1. Competenties op het vlak van lichamelijk, geestelijk en emotioneel bewustzijn/gezondheid",Eindtermen,Bouwsteen,"Een gezonde levensstijl opbouwen, onderhouden en versterken.",1.2,De leerlingen stellen gezondheidsbevorderend gedrag binnen de schoolse context vanuit inzicht in het belang van preventie en mogelijke risicofactoren.,Nee,,,"'- Strategieën om een gezonde levenstijl op het vlak van persoonlijke hygiëne te realiseren 
- Strategieën om een gezonde levenstijl op het vlak van voeding te realiseren 
- Strategieën om een gezonde levenstijl m.b.t. beweging te ontwikkelen",,,,beheersingsniveau toepassen,"Handelen vanuit een persoonlijk kader waarin voorkeuren voor waarden, opvattingen, gedragingen , gebeurtenissen, informatie, taken, strategieën,… geïnternaliseerd zijn, maar waarbij nog aandacht nodig is voor de balans tussen conflicterende aspecten",,31/08/2015,,sec-1.2-1566228120,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-lichamelijk-geestelijk-en-emotioneel-welzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-gezonde-levensstijl
Secundair onderwijs,Gewoon,1ste graad,A-stroom,"1. Competenties op het vlak van lichamelijk, geestelijk en emotioneel bewustzijn/gezondheid",Eindtermen,Bouwsteen,"Een gezonde levensstijl opbouwen, onderhouden en versterken.",1.3,De leerlingen passen technieken voor een correcte lichaamshouding en voor ergonomische principes toe.,Nee,,'- Ergonomische principes,"'- Technieken om principes van manutentie, staan, zitten en rughygiëne toe te passen",,,,beheersingsniveau toepassen,,"Een vaardigheid uitvoeren na instructie of uit het geheugen: de meest essentiële elementen van de beweging/handeling zijn aanwezig, maar nog niet consequent.",31/08/2015,,sec-1.3-801170918,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-lichamelijk-geestelijk-en-emotioneel-welzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-gezonde-levensstijl
Secundair onderwijs,Gewoon,1ste graad,A-stroom,"1. Competenties op het vlak van lichamelijk, geestelijk en emotioneel bewustzijn/gezondheid",Eindtermen,Bouwsteen,"Een gezonde levensstijl opbouwen, onderhouden en versterken.",1.4,De leerlingen lichten de technieken voor eerste hulp bij ongevallen en noodsituaties toe.,Nee,,"'- Basisstappen EHBO zoals de vier stappen van eerste hulp (volgens geldende richtlijnen)
- Kenmerken, risicofactoren en theorie van de technieken bij volgende ongevallen: verstuiking, wonde, bloedneus, brandwonde
- Kenmerken, risicofactoren en theorie van de technieken bij volgende noodsituaties: verdrinking, verstikking, hart- en ademhalingsstilstand",,,,,beheersingsniveau begrijpen,,,31/08/2015,,sec-1.4-3587121461,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-lichamelijk-geestelijk-en-emotioneel-welzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-gezonde-levensstijl
Secundair onderwijs,Gewoon,1ste graad,A-stroom,"1. Competenties op het vlak van lichamelijk, geestelijk en emotioneel bewustzijn/gezondheid",Eindtermen,Bouwsteen,"Een gezonde levensstijl opbouwen, onderhouden en versterken.",1.5,De leerlingen passen technieken voor eerste hulp bij ongevallen in een gesimuleerde leeromgeving toe.,Nee,,,"'- Technieken en hulpmiddelen om eerste hulp bij volgende ongevallen toe te passen: verstuiking, bloedneus, wonde, brandwonde (volgens geldende richtlijnen)",,,,beheersingsniveau toepassen,,"Een vaardigheid uitvoeren na instructie of uit het geheugen: de meest essentiële elementen van de beweging/handeling zijn aanwezig, maar nog niet consequent.",31/08/2015,,sec-1.5-4078565251,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-lichamelijk-geestelijk-en-emotioneel-welzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-gezonde-levensstijl
Secundair onderwijs,Gewoon,1ste graad,A-stroom,"1. Competenties op het vlak van lichamelijk, geestelijk en emotioneel bewustzijn/gezondheid",Eindtermen,Bouwsteen,"Een gezonde levensstijl opbouwen, onderhouden en versterken.",1.6,De leerlingen onderscheiden effecten van mogelijke verslavende middelen en handelingen op zichzelf en hun directe omgeving.,Nee,,"'- Verslaving: ontstaan verslaving en factoren die verslaving bepalen 
- Mogelijke verslavende middelen zoals suiker, drugs, rookwaren, alcohol, medicatie
- Mogelijke verslavende handelingen zoals gebruik van sociale media, games, virtuele realiteit, gokken
- Positieve en negatieve effecten van mogelijke verslavende middelen en handelingen op het fysiek en mentaal welbevinden
- Gradaties van verslaving",,,,,beheersingsniveau analyseren,,,31/08/2015,,sec-1.6-859483754,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-lichamelijk-geestelijk-en-emotioneel-welzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-gezonde-levensstijl
Secundair onderwijs,Gewoon,1ste graad,A-stroom,"1. Competenties op het vlak van lichamelijk, geestelijk en emotioneel bewustzijn/gezondheid",Eindtermen,Bouwsteen,"Een gezonde levensstijl opbouwen, onderhouden en versterken.",1.7,De leerlingen verklaren mentale en lichamelijke ontwikkelingen binnen de puberteit.,Nee,,"'- Morfologische ontwikkelingen binnen de puberteit
- Gepercipieerd lichaamsbeeld versus ideaalbeeld
- Seksuele oriëntatie, identiteit en gender",,,,,beheersingsniveau begrijpen,"Voorkeur tonen voor en belang hechten aan waarden, opvattingen, gedragingen, gebeurtenissen, informatie, taken, strategieën,…",,31/08/2015,,sec-1.7-2907241791,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-lichamelijk-geestelijk-en-emotioneel-welzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-gezonde-levensstijl
Secundair onderwijs,Gewoon,1ste graad,A-stroom,"1. Competenties op het vlak van lichamelijk, geestelijk en emotioneel bewustzijn/gezondheid",Eindtermen,Bouwsteen,"Een gezonde levensstijl opbouwen, onderhouden en versterken.",1.8,De leerlingen beschrijven hoe om te gaan met relationele en seksuele gezondheid en integriteit.,Nee,,"'- Seksueel en relationeel gedrag, met aandacht voor toestemming, vrijwilligheid, gelijkwaardigheid, passend bij de leeftijd, passend in de context, zelfrespect
- Relationele en seksuele ontwikkeling en beleving
- Organisaties voor informatie en hulpverlening
- Vruchtbaarheid, anticonceptie, preventie van SOA's",,,,,beheersingsniveau begrijpen,"Voorkeur tonen voor en belang hechten aan waarden, opvattingen, gedragingen, gebeurtenissen, informatie, taken, strategieën,…",,31/08/2015,,sec-1.8-706274265,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-lichamelijk-geestelijk-en-emotioneel-welzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-gezonde-levensstijl
Secundair onderwijs,Gewoon,1ste graad,A-stroom,"1. Competenties op het vlak van lichamelijk, geestelijk en emotioneel bewustzijn/gezondheid",Eindtermen,Bouwsteen,"Een fysiek actieve levensstijl opbouwen, onderhouden en versterken",1.9,"De leerlingen voeren, conform de bewegingsnorm en rekening houdend met hun eigen fysieke capaciteiten, op veilige wijze bewegingen en activiteiten uit in verschillende omgevingen met nadruk op plezier in beweging en sport.",Nee,,"'- Kenmerken van het eigen kunnen op het vlak van beweging: kracht, lenigheid, uithouding, snelheid, coördinatie en evenwicht (KLUSCE)
- Bewegingsnormen op basis van actuele wetenschappelijke inzichten, zoals de bewegingsdriehoek
- Preventieve waarden en risico's van beweging, zoals een veilige bewegingsomgeving, topsport, gezondheid, core-stability","'- Technieken van bewegingsleer, zoals balanceren, wentelen , springen, rollen, klauteren, klimmen, ritmisch bewegen, lopen, vangen, werpen, terugslaan, vallen, mee- en tegengaan in beweging, …
- Technieken om eenvoudige, complexe en samengestelde bewegingen uit te voeren
- Technieken om eigen fysieke doelen te stellen vanuit een groeiperspectief",,,,beheersingsniveau toepassen,"Voorkeur tonen voor en belang hechten aan waarden, opvattingen, gedragingen, gebeurtenissen, informatie, taken, strategieën,…","Een vaardigheid uitvoeren na instructie of uit het geheugen: de meest essentiële elementen van de beweging/handeling zijn aanwezig, maar nog niet consequent.",31/08/2015,,sec-1.9-1924602494,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-lichamelijk-geestelijk-en-emotioneel-welzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-sport-en-beweging
Secundair onderwijs,Gewoon,1ste graad,A-stroom,"1. Competenties op het vlak van lichamelijk, geestelijk en emotioneel bewustzijn/gezondheid",Eindtermen,Bouwsteen,"Een fysiek actieve levensstijl opbouwen, onderhouden en versterken",1.10,De leerlingen passen basis tactieken toe in verschillende spelvormen en binnen elke groep van sporten.,Nee,,"'- Rollen in spel en sport, zoals beoefenaar, coach, scheidsrechter, ...
- Regels van verschillende individuele en ploegsporten, terugslagsporten, dansante sporten","'- Basis van spel- en sporttactieken binnen elke groep van sporten: individuele en ploegsporten, terugslagsporten en dansante sporten",,,,beheersingsniveau toepassen,,"Een vaardigheid uitvoeren na instructie of uit het geheugen: de meest essentiële elementen van de beweging/handeling zijn aanwezig, maar nog niet consequent.",31/08/2015,,sec-1.10-3691661147,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-lichamelijk-geestelijk-en-emotioneel-welzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-sport-en-beweging
Secundair onderwijs,Gewoon,1ste graad,A-stroom,"1. Competenties op het vlak van lichamelijk, geestelijk en emotioneel bewustzijn/gezondheid",Eindtermen,Bouwsteen,"Een fysiek actieve levensstijl opbouwen, onderhouden en versterken",1.11,De leerlingen aanvaarden winst en verlies in beweging en sport.,Ja,,,,,,,,,,31/08/2015,,sec-1.11-2251481747,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-lichamelijk-geestelijk-en-emotioneel-welzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-sport-en-beweging
Secundair onderwijs,Gewoon,1ste graad,A-stroom,"1. Competenties op het vlak van lichamelijk, geestelijk en emotioneel bewustzijn/gezondheid",Eindtermen,Bouwsteen,"Een fysiek actieve levensstijl opbouwen, onderhouden en versterken",1.12,De leerlingen hanteren principes van fairplay en teamspirit met nadruk op plezier in beweging en sport.,Nee,,'- Principes van fairplay en teamspirit,'- Strategieën om fairplay en teamspirit te bevorderen,,,,beheersingsniveau toepassen,"Handelen vanuit een persoonlijk kader waarin voorkeuren voor waarden, opvattingen, gedragingen , gebeurtenissen, informatie, taken, strategieën,… geïnternaliseerd zijn, maar waarbij nog aandacht nodig is voor de balans tussen conflicterende aspecten",,31/08/2015,,sec-1.12-3004955675,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-lichamelijk-geestelijk-en-emotioneel-welzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-sport-en-beweging
Secundair onderwijs,Gewoon,1ste graad,A-stroom,"1. Competenties op het vlak van lichamelijk, geestelijk en emotioneel bewustzijn/gezondheid",Eindtermen,Bouwsteen,Een veilige levensstijl realiseren door het correct inschatten van risicofactoren,1.13,De leerlingen verplaatsen zich veilig als voetganger en fietser in het verkeer in het kader van schoolse activiteiten.,Nee,'- Verkeersregels voor voetgangers en fietsers,'- Risicofactoren voor voetgangers en fietsers,"'- Strategieën om veilig te handelen in verkeerssituaties zoals veilig oversteken, correcte plaats op de weg innemen, rekening houden met blinde hoek, snelheid gemotoriseerde voertuigen inschatten en fietscontrole",,,,beheersingsniveau toepassen,"Handelen vanuit een persoonlijk kader waarin voorkeuren voor waarden, opvattingen, gedragingen , gebeurtenissen, informatie, taken, strategieën,… geïnternaliseerd zijn, maar waarbij nog aandacht nodig is voor de balans tussen conflicterende aspecten",Een vaardigheid in een andere vorm toepassen en integreren met andere kennis en vaardigheden. Essentiële elementen van de beweging/handeling zijn meestal aanwezig.,31/08/2015,,sec-1.13-2192582675,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-astroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-lichamelijk-geestelijk-en-emotioneel-welzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-veiligheid
