Niveau,Soort,Graad,Onderwijsvorm,Finaliteit,Sleutelcompetentie,Wetenschapsdomein,Type onderwijsdoel,Type onderdeel,Onderdeel,Nummer / Code,Onderwijsdoel,Attitudinaal,Feitenkennis,Conceptuele kennis,Procedurele kennis,Metacognitieve kennis,Context,Tekstkenmerken,Cognitieve dimensie,Affectieve dimensie,Psychomotorische dimensie,Studierichtingen,Geldig vanaf,Geldig tot,Id,Onderwijsniveau_id,Verwante sleutelcompetentie,Verwante bouwsteen
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,"Inzicht ontwikkelen in de verschijningsvormen van energie, de wisselwerking tussen materie onderling en met energie alsook de gevolgen ervan.",6.23,De leerlingen bepalen de kenmerken van harmonische trillingen.,Nee,"'- Harmonische trilling, evenwichtspositie of evenwichtslijn, uitwijking, amplitude, periode, frequentie","'- Harmonische trilling
- Bewegingsvergelijking inclusief formule y(t)=A∙sin(2π∙t/T)
- Uitwijking, evenwichtspositie of evenwichtslijn, amplitude, periode, frequentie
- Verband tussen frequentie en periode inclusief formule T=1/f
- Terugroepende kracht als oorzaak van een harmonische trilling","'- Bepalen van de amplitude, de periode en de frequentie a.d.h.v. de grafiek van de functie met voorschrift y(t)=A∙sin(2π∙t/T)
- Bepalen van de uitwijking op een bepaald tijdstip a.d.h.v. de grafiek en a.d.h.v. de formule van de functie met voorschrift y(t)=A∙sin(2π∙t/T)
- Gebruiken van een formularium",,'◦ De eindterm wordt met context gerealiseerd.,,beheersingsniveau toepassen,,,,,,sec-6.23-1379620542,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-fysica
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,"Inzicht ontwikkelen in de verschijningsvormen van energie, de wisselwerking tussen materie onderling en met energie alsook de gevolgen ervan.",6.24,"De leerlingen verklaren toepassingen van geluidsgolven, elektromagnetische golven en ioniserende straling aan de hand van het golfmodel.",Nee,"'- Golf, harmonische trilling
- Grootheden: amplitude, periode, frequentie, golflengte, golfsnelheid, energie, vermogen, intensiteit, geluidsniveau
- Transversale en longitudinale, elektromagnetische en mechanische golven
- Elektromagnetische golven, spectrum, lichtsnelheid
- Ioniserende straling, bestraling, besmetting, doordringend vermogen, ioniserend vermogen
- Geluidsgolven, decibel","'- Golf als transport van energie en informatie
‣ Golf als ruimtelijke voortplanting van een harmonische trilling
‣ Amplitude, periode, frequentie, golflengte, golfsnelheid
‣ Verband tussen golflengte en frequentie inclusief formule v=λ∙f
‣ Intensiteit i.f.v. afstand tot de bron en i.f.v. amplitude
‣ Soorten: transversale en longitudinale, elektromagnetische en mechanische golven
- Geluidsgolven
‣ Verband tussen geluidsintensiteit en geluidsniveau inclusief formule L=10dB∙log(I/I₀), decibelschaal
‣ Beschermingsmaatregelen tegen gehoorschade
- Elektromagnetische golven
‣ Spectrum volgens golflengte en frequentie
‣ Verband tussen energie van een golf en golflengte/frequentie
‣ Golfmodel van licht, lichtsnelheid
‣ Beschermingsmaatregelen
- Ioniserende straling
‣ Doordringend vermogen, ioniserend vermogen
‣ Gevaar voor mens en milieu, beschermingsmaatregelen, onderscheid tussen bestraling en besmetting",,,"'◦ De eindterm wordt met context gerealiseerd.◦ Toepassingen inclusief mogelijke gevaren m.b.t. geluidsgolven zoals echografie, geluidsschermen, muziekinstrumenten komen aan bod.◦ Toepassingen inclusief mogelijke gevaren m.b.t. elektromagnetische golven zoals glasvezeloptica, communicatiesatellieten, gsm-masten komen aan bod.◦ Toepassingen inclusief mogelijke gevaren m.b.t. ioniserende straling zoals X-stralentomografie, tracers, radiotherapie, kerncentrale komen aan bod.",,beheersingsniveau begrijpen,,,,,,sec-6.24-3313539547,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-fysica
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,"Inzicht ontwikkelen in de verschijningsvormen van energie, de wisselwerking tussen materie onderling en met energie alsook de gevolgen ervan.",6.25,De leerlingen gebruiken concepten met betrekking tot de kernfysica om radioactieve fenomenen en toepassingen ervan te beschrijven.,Nee,"'- Atoom, atoomkern, elektron, proton, neutron, isotoop, massagetal, atoomnummer, (in)stabiele atoomkernen, alfadeeltje, bètadeeltje, gammastraling
- Kunstmatige radioactiviteit, kernfusie, kernsplitsing
- Spontane radioactiviteit, vervalwet, halveringstijd
- Formule van Einstein E=m∙c²","'- Atoomkern, isotoop, massagetal, atoomnummer - Kunstmatige radioactiviteit &gt; Onderscheid tussen kernfusie en kernsplitsing &gt; Verband tussen energieproductie en massaverlies, formule van Einstein - Spontane radioactiviteit &gt; (In)stabiele atoomkernen &gt; Eigenschappen van alfa- en bètadeeltjes en van gammastraling &gt; Vervalwet inclusief formule N(t)=N₀∙2-t/T, halveringstijd &gt; Activiteit, becquerel - Model voor exponentiële groei","'- Gebruiken van het periodiek systeem
- Gebruiken van een formularium",,'◦ De eindterm wordt met context gerealiseerd.,,beheersingsniveau toepassen,,,,,,sec-6.25-375233548,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-fysica
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,Inzicht ontwikkelen in de basiseigenschappen van levende systemen.,6.26,De leerlingen leggen het verband tussen celtypen en hun functie in weefsels en organen.,Nee,"'- Celorganel
- Membraan
- Aerobe celademhaling, fermentatie, fotosynthese","'- Structuur en functie van celorganellen op elektronenmicroscopisch niveau 
- Structuur van biologische membranen 
- Celdifferentiatie, stamcel en meristeem
- Celdeling
- Onderscheid tussen prokaryoten en eukaryoten 
- Weefsels en celtypen uit dierlijke of plantaardige systemen 
- Cellulaire processen: aerobe celademhaling, fermentatie, fotosynthese",,,,,beheersingsniveau begrijpen,,,,,,sec-6.26-3095091543,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-biologie
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,Inzicht ontwikkelen in de basiseigenschappen van levende systemen.,6.27,De leerlingen leggen het verschil tussen en het belang van mitose en meiose uit.,Nee,"'- DNA, ribose, fosfaat, stikstofbase
- Dubbele DNA-helix
- Chromosoom
- Haploïd, diploïd","'- Structuur van DNA
- Chromosoom, chromatine
- Celcylcus
- DNA-replicatie
- Geslachtscel
- Mitose, meiose
- Haploïde en diploïde cel
- Cross-over",,,,,beheersingsniveau begrijpen,,,,,,sec-6.27-3960050681,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-biologie
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,Inzicht ontwikkelen in de basiseigenschappen van levende systemen.,6.28,De leerlingen leggen uit dat het immuunsysteem bij de mens noodzakelijk is om te overleven.,Nee,"'- Antigen, antilichaam
- Lymfe
- Witte bloedcel
- Immuunsysteem","'- De rol van immuniteit in homeostase van het organisme
- Onderscheid tussen niet-specifieke en specifieke immuniteit
- Antigen en antilichaam
- Witte bloedcellen en hun functie
- Lymfevatenstelsel met lymfeklieren, lymfe
- Aspecten van het immuunsysteem zoals principe van vaccinatie, serumbehandeling, allergie, auto-immuniteit, bloedgroepen (ABO, rhesusfactor)",,,,,beheersingsniveau begrijpen,,,,,,sec-6.28-3420796936,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-biologie
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,Inzicht ontwikkelen in de basiseigenschappen van levende systemen.,6.29,De leerlingen leggen de hormonale regeling van de vruchtbaarheid en zwangerschap bij de mens uit.,Nee,"'- Belangrijkste hormonen betrokken bij de menstruatiecyclus: oestrogeen, progesteron, LH, FSH
- Belangrijkste hormonen in de regulatie van de mannelijke vruchtbaarheid: testosteron, LH, FSH","'- Onderscheid tussen een haploïde en diploïde cel
- Menstruatiecyclus
- Hormonaal feedbacksysteem
- Principe van de hormonale onderdrukking en stimulering van de vruchtbaarheid bij de vrouw zoals hormonale anticonceptie, principe van IVF-methoden
- Invloed van gezondheidsgedrag op vruchtbaarheid bij de man en vrouw
- Zwangerschap en geboorte: hormonale regeling",,,,,beheersingsniveau begrijpen,,,,,,sec-6.29-2961450352,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-biologie
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,Inzicht ontwikkelen in de basiseigenschappen van levende systemen.,6.30,De leerlingen analyseren het overerven van kenmerken.,Nee,"'- Gen, allel, chromosoom
- Homozygoot, heterozygoot
- Dominant, recessief
- Genotype, fenotype","'- Gen, allel, chromosoom
- Geslachtsgebonden genen
- Dominant, recessief, co-dominant
- Homozygoot, heterozygoot
- Genotype, fenotype
- Wetten van Mendel voor monohybride kruising, kruisingsschema
- Stamboom","'- Berekenen van kansen bij overerving
- Toepassen van de wetten van Mendel voor monohybride kruising",,,,beheersingsniveau analyseren,,,,,,sec-6.30-3152180324,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-biologie
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,Inzicht ontwikkelen in de basiseigenschappen van levende systemen.,6.31,De leerlingen verklaren hoe genexpressie het fenotype bepaalt en hoe die expressie door de omgeving beïnvloed kan worden.,Nee,"'- DNA, RNA
- Genotype, fenotype","'- Structuur van DNA en RNA
- Genexpressie
- Genoom, chromosoom, chromatine, gen, nucleotidensequentie
- Genotype, fenotype
- Principe van transcriptie en translatie
- Ribosoom
- Effect van mutatie en modificatie op genexpressie
- Principe van epigenetica
- Erfelijke en niet-erfelijke eigenschappen",,,'◦ De eindterm wordt met context gerealiseerd.,,beheersingsniveau begrijpen,,,,,,sec-6.31-4159341895,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-biologie
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,Inzicht ontwikkelen in de basiseigenschappen van levende systemen.,6.32,De leerlingen leggen uit hoe de mens overerving kan beïnvloeden.,Nee,"'- Genoom
- Kruisen en veredelen
- Gentechnologie","'- Onderscheid tussen natuurlijke en menselijke beïnvloeding van het genoom
- Kruisen en veredelen
- Gentechnologie",,,'◦ De eindterm wordt met context gerealiseerd.,,beheersingsniveau begrijpen,,,,,,sec-6.32-1353985410,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-biologie
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,Inzicht ontwikkelen in de basiseigenschappen van levende systemen.,6.33,De leerlingen verklaren biologische evolutie door natuurlijke selectie.,Nee,'- Natuurlijke selectie,"'- Biologische evolutie
- Natuurlijke selectie
- Genetische variatie, mutatie, adaptatie, fitness, genetische drift
- Soortvorming
- Extinctie
- Darwinisme",,,'◦ De eindterm wordt met context gerealiseerd.◦ Evolutietheorie wordt als natuurwetenschappelijk kader gebruikt.,,beheersingsniveau begrijpen,,,,,,sec-6.33-2931451469,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-biologie
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,"Inzicht ontwikkelen in technische systemen en processen en hun relatie tot verschillende technologische domeinen en tot andere domeinen (wetenschappen, wiskunde …).",zie eindterm,6.40,Nee,,,,,,,,,,,,,,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-technologisch-inzicht
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,"Technische systemen ontwerpen, realiseren, in gebruik nemen en evalueren rekening houdend met fundamentele maatschappelijke, wetenschappelijke en technologische aspecten.",zie eindtermen,"6.34, 6.35, 6.41 en 6.42",Nee,,,,,,,,,,,,,,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-technologie-en-technieken
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,"Natuurwetenschappelijke, technologische en wiskundige concepten en methoden inzetten om problemen op te lossen en om objecten, systemen en hun interacties te onderzoeken en te begrijpen.",6.34,"De leerlingen gebruiken met de nodige nauwkeurigheid meetinstrumenten en hulpmiddelen om te observeren, te meten, te experimenteren en te onderzoeken in wiskundige, natuurwetenschappelijke, technologische en STEM-contexten.",Nee,,'- Hulpmiddelen en meetinstrumenten verbonden aan eindtermen van de derde graad doorstroomfinaliteit,"'- Gebruiken van hulpmiddelen en meetinstrumenten verbonden aan eindtermen van de derde graad doorstroomfinaliteit zoals weegschaal, maatbeker, petrischaal, maatkolf, pipet, gereedschappen, chronometer, sensor, multimeter",,,,beheersingsniveau toepassen,,"Een vaardigheid zelfstandig uitvoeren: bewegingen/handelingen worden meer automatisch uitgevoerd, zijn vloeiend, betrouwbaar en efficiënt. Essentiële elementen van de beweging/handeling zijn regelmatig aanwezig.",,,,sec-6.34-1866874566,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-stem-onderzoek
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,"Natuurwetenschappelijke, technologische en wiskundige concepten en methoden inzetten om problemen op te lossen en om objecten, systemen en hun interacties te onderzoeken en te begrijpen.",6.35,"De leerlingen werken op een veilige en duurzame manier met materialen, chemische stoffen en technische en biologische systemen.",Nee,'- Veiligheidspictogrammen,'- H/P-zinnen,"'- Gebruiken en indien nodig onderhouden van technische systemen zoals handwerkgereedschappen, glaswerk, meetinstrumenten, computers.
- Gebruiken van informatie zoals instructiekaarten voor technische systemen, pictogrammen, symbolen, onderhoudsvoorschriften, handleidingen en (werk)tekeningen
- Toepassen van goede praktijken zoals 
‣ Ordelijk werken, productetiketten interpreteren 
‣ Alert zijn voor energie die kan vrijkomen onder de vorm van warmte, geluid, straling, elektriciteit
- Omgaan met chemisch en biologisch afval",,,,beheersingsniveau toepassen,,"Een vaardigheid uitvoeren na instructie of uit het geheugen: de meest essentiële elementen van de beweging/handeling zijn aanwezig, maar nog niet consequent.",,,,sec-6.35-1408833452,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-stem-onderzoek
Secundair onderwijs,Gewoon,3de graad,"aso, kso, tso",Finaliteit doorstroom,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,"Natuurwetenschappelijke, technologische en wiskundige concepten en methoden inzetten om problemen op te lossen en om objecten, systemen en hun interacties te onderzoeken en te begrijpen.",6.36,"De leerlingen gebruiken op een gepaste manier meetwaarden, grootheden en eenheden in wiskundige, natuurwetenschappelijke, technologische en STEM-contexten.",Nee,'- Symbolen van grootheden en (SI-) eenheden uit eindtermen van de derde graad doorstroomfinaliteit,"'- Beduidende cijfers
- Meetnauwkeurigheid
- Onderscheid tussen vectoriële en scalaire grootheden","'- Gebruiken van relevante symbolen van grootheden en (SI-) eenheden uit eindtermen van de derde graad doorstroomfinaliteit 
- Herleiden van courante eenheden 
- Gebruiken van notaties met machten van 10 zoals wetenschappelijke notatie, ingenieursnotatie
- Gebruiken van vuistregels voor de bepaling van het aantal beduidende cijfers en de nauwkeurigheid bij bewerkingen met meetresultaten
- Schatten van grootheden aan de hand van referentiepunten",,,,beheersingsniveau toepassen,,,,,,sec-6.36-1741261119,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-doorstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-stem-onderzoek
