Niveau,Soort,Graad,Onderwijsvorm,Finaliteit,Sleutelcompetentie,Wetenschapsdomein,Type onderwijsdoel,Type onderdeel,Onderdeel,Nummer / Code,Onderwijsdoel,Attitudinaal,Feitenkennis,Conceptuele kennis,Procedurele kennis,Metacognitieve kennis,Context,Tekstkenmerken,Cognitieve dimensie,Affectieve dimensie,Psychomotorische dimensie,Studierichtingen,Geldig vanaf,Geldig tot,Id,Onderwijsniveau_id,Verwante sleutelcompetentie,Verwante bouwsteen,Verwant wetenschapsdomein
Secundair onderwijs,Gewoon,2de graad,bso,Finaliteit arbeidsmarkt,3. Competenties in andere talen,,Eindtermen,Bouwsteen,"Vreemde talen receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddelen in relevante situaties.",3.9,De leerlingen nemen deel aan mondelinge interactie in functie van doelgerichte communicatie.,Nee,'- Zie eindtermen 3.4 en 3.7,'- Zie eindtermen 3.4 t.e.m. 3.7,"'- Zie eindtermen 3.4 en 3.7
bijkomend:
- Toepassen van strategieën: met doel interactie rekening houden; op wat de ander zegt inspelen; om hulp/opheldering vragen zoals trager spreken, herhalen, herformuleren en zelf hulp/opheldering bieden; elementen van lichaamstaal en intonatie herkennen en zelf doelgericht inzetten",,'◦ Het referentiekader is het Gemeenschappelijk Europees Referentiekader voor Moderne Vreemde Talen zoals geformuleerd door de Raad van Europa (A1+).,"'* Zie eindtermen 3.4 en 3.7
* Gebruik van gepaste beleefdheidsconventies bij de volgende meest elementaire alledaagse taalhandelingen om elementair sociaal contact te leggen: aanspreken, begroeten, afscheid nemen, voorstellen, bedanken, zich verontschuldigen
* De communicatie is volledig afhankelijk van herhaling, herformulering en herstel; de bekwaamheid om zelfstandig het gesprek gaande te houden is niet vereist",beheersingsniveau creëren,,,,31/08/2017,,sec-3.9-2335183276,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-andere-talen,http://ilearn.ilabt.imec.be/vocab/curr1/s-1-communicatie,
Secundair onderwijs,Gewoon,2de graad,bso,Finaliteit arbeidsmarkt,3. Competenties in andere talen,,Eindtermen,Bouwsteen,"Vreemde talen receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddelen in relevante situaties.",3.10,De leerlingen nemen deel aan schriftelijke interactie in functie van doelgerichte communicatie.,Nee,'- Zie eindtermen 3.4 en 3.8,'- Zie eindtermen 3.4 t.e.m. 3.6 en 3.8,"'- Zie eindtermen 3.4 en 3.8
bijkomend:
- Toepassen van strategieën: met doel interactie rekening houden; op wat de ander schrijft inspelen; om hulp/opheldering vragen zoals herhalen, herformuleren en zelf hulp/opheldering bieden",,'◦ Het referentiekader is het Gemeenschappelijk Europees Referentiekader voor Moderne Vreemde Talen zoals geformuleerd door de Raad van Europa (A1).,"'* Zie eindtermen 3.4 en 3.8
* Gebruik van gepaste beleefdheidsconventies bij de volgende meest elementaire alledaagse taalhandelingen om elementair sociaal contact te leggen: aanspreken, begroeten, afscheid nemen, voorstellen, bedanken, zich verontschuldigen",beheersingsniveau creëren,,,,31/08/2017,,sec-3.10-2533297609,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-andere-talen,http://ilearn.ilabt.imec.be/vocab/curr1/s-1-communicatie,
Secundair onderwijs,Gewoon,2de graad,bso,Finaliteit arbeidsmarkt,3. Competenties in andere talen,,Eindtermen,Bouwsteen,Kenmerken en principes van vreemde talen begrijpen om ze in te zetten bij het communiceren.,3.11,De leerlingen gebruiken de belangrijkste regels en kenmerken van vreemde talen als taalsystemen ter ondersteuning van doelgerichte communicatie.,Nee,"'(onderstaande kenniselementen gelden voor het Frans of het Engels afhankelijk van de keuze van het schoolbestuur om Frans of Engels aan te bieden. Waar gespecifieerd dat ze enkel voor het Frans gelden, door de aanduiding [F], zijn ze enkel van toepassing indien het schoolbestuur voor het Frans kiest.)
• Betekenissen van transparante woorden, de meest frequente woorden, woordcombinaties en vaste uitdrukkingen uit een zeer beperkte waaier aan relevante thema’s binnen het persoonlijke, publieke, educatieve en professionele domein (receptief)
• Betekenissen van transparante woorden, de meest frequente woorden, woordcombinaties en vaste uitdrukkingen die toelaten te voldoen aan de meest elementaire communicatiebehoeften en die gerelateerd zijn aan een zeer beperkte waaier aan relevante thema’s binnen het persoonlijke, publieke, educatieve en professionele domein (productief)","'(onderstaande kenniselementen gelden voor het Frans of het Engels afhankelijk van de keuze van het schoolbestuur om Frans of Engels aan te bieden. Waar gespecifieerd dat ze enkel voor het Frans gelden, door de aanduiding [F], zijn ze enkel van toepassing indien het schoolbestuur voor het Frans kiest.)
• Relatie klank- en schriftbeeld","'(onderstaande kenniselementen gelden voor het Frans of het Engels afhankelijk van de keuze van het schoolbestuur om Frans of Engels aan te bieden. Waar gespecifieerd dat ze enkel voor het Frans gelden, door de aanduiding [F], zijn ze enkel van toepassing indien het schoolbestuur voor het Frans kiest.)
• Toepassen van uitspraak van klanken en klankencombinaties en gebruiken van woordklemtoon, articulatie en intonatie
• Gebruiken van zelfstandige naamwoorden: getal, genus [F]
• Toepassen van spelling van woorden uit een zeer elementair repertoire
• Gebruiken van congruentie: onderwerp-persoonsvorm, bijvoeglijk naamwoord-zelfstandig naamwoord [F]
• Gebruiken van lidwoorden: bepaald, onbepaald
• Gebruiken van voornaamwoorden: persoonlijk (als onderwerp), aanwijzend (bijvoeglijk gebruikt), bezittelijk (bijvoeglijk gebruikt), vragend (bijvoeglijk gebruikt)
• Gebruiken van frequente hoofdtelwoorden
• Gebruiken van bijvoeglijke naamwoorden: meervoud [F], vrouwelijk [F]
• Gebruiken van werkwoordstijden om verleden, heden en toekomst uit te drukken
• Gebruiken van frequente voorzetsels
• Gebruiken van zinsdelen: onderwerp, persoonsvorm
• Gebruiken van woordvolgorde (onderwerp - persoonsvorm)
• Gebruiken van de bouw van enkelvoudige zinnen
• Gebruiken van ontkennende, bevestigende zinnen, mededelende, vragende zinnen",,,,beheersingsniveau toepassen,,,,31/08/2017,,sec-3.11-1608810812,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-andere-talen,http://ilearn.ilabt.imec.be/vocab/curr1/s-1-taalsysteem,
Secundair onderwijs,Gewoon,2de graad,bso,Finaliteit arbeidsmarkt,3. Competenties in andere talen,,Eindtermen,Bouwsteen,Kenmerken en principes van vreemde talen begrijpen om ze in te zetten bij het communiceren.,3.12,"De leerlingen gebruiken kenmerken, mogelijkheden en principes van vreemde talen als communicatiemiddelen in functie van doelgerichte communicatie.",Nee,,"'(onderstaande kenniselementen gelden voor het Frans of het Engels afhankelijk van de keuze van het schoolbestuur om Frans of Engels aan te bieden. Waar gespecifieerd dat ze enkel voor het Frans gelden, door de aanduiding [F], zijn ze enkel van toepassing indien het schoolbestuur voor het Frans kiest.)- Tekstopbouwende elementen: titel, tussentitel, alinea - Tekststructuur: inleiding, midden, slot - Structuuraanduiders: signaalwoorden en verwijswoorden - Benadrukte woorden, lay-out, afbeeldingen - Communicatiemodel: zender, boodschap, ontvanger, kanaal, doel - Effecten van non-verbaal gedrag (mondelinge productie en interactie) - Beleefdheidsconventies - Registers: familiair, neutraal; voor Frans met inbegrip van het gebruik van conditionnel de politesse en van ‘tu’ en ‘vous’ - Compenserende strategieën bij falende communicatie","'(onderstaande kenniselementen gelden voor het Frans of het Engels afhankelijk van de keuze van het schoolbestuur om Frans of Engels aan te bieden. Waar gespecifieerd dat ze enkel voor het Frans gelden, door de aanduiding [F], zijn ze enkel van toepassing indien het schoolbestuur voor het Frans kiest.)- Receptie en interactie: herkennen van tekstopbouwende elementen, tekststructuren, structuuraanduiders en benadrukte woorden; onderscheiden van hoofd- en bijzaken aan de hand van bijvoorbeeld signaalwoorden en tekststructuur; gebruiken van lay-out, afbeeldingen en visuele ondersteunende elementen zoals bewegende beelden - Productie en interactie: gebruiken van gepaste beleefdheidsconventies bij de meest elementaire alledaagse taalhandelingen, registers en non-verbaal gedrag; gebruiken van conditionnel de politesse en van ‘tu’ en ‘vous’ [F] - Gebruiken van compenserende strategieën bij falende communicatie - Toepassen van reflectievaardigheden",,,,beheersingsniveau toepassen,,,,31/08/2017,,sec-3.12-1363684606,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-andere-talen,http://ilearn.ilabt.imec.be/vocab/curr1/s-1-taalsysteem,
Secundair onderwijs,Gewoon,2de graad,bso,Finaliteit arbeidsmarkt,3. Competenties in andere talen,,Eindtermen,Bouwsteen,Inzicht hebben in vreemde talen als exponenten en delen van culturen en maatschappijen.,3.13,De leerlingen tonen interesse in culturele contexten waarin vreemde talen worden gebruikt.,Ja,,,,,,,,,,,31/08/2017,,sec-3.13-380484548,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-andere-talen,http://ilearn.ilabt.imec.be/vocab/curr1/s-1-taal-en-cultuur,
Secundair onderwijs,Gewoon,2de graad,bso,Finaliteit arbeidsmarkt,2. Competenties in het Nederlands,,Eindtermen,Bouwsteen,"Het Nederlands receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddel in relevante situaties.",2.1,De leerlingen hebben vertrouwen in hun eigen taalcompetentie.,Ja,,,,,,,,,,,31/08/2017,,sec-2.1-2178235842,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-nederlands,http://ilearn.ilabt.imec.be/vocab/curr1/s-communicatie,
Secundair onderwijs,Gewoon,2de graad,bso,Finaliteit arbeidsmarkt,2. Competenties in het Nederlands,,Eindtermen,Bouwsteen,"Het Nederlands receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddel in relevante situaties.",2.2,"De leerlingen beleven plezier aan taal m.i.v. cultuur, lezen, spreken, interactie, schrijven en luisteren.",Ja,,,,,,,,,,,31/08/2017,,sec-2.2-1920253062,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-nederlands,http://ilearn.ilabt.imec.be/vocab/curr1/s-communicatie,
Secundair onderwijs,Gewoon,2de graad,bso,Finaliteit arbeidsmarkt,2. Competenties in het Nederlands,,Eindtermen,Bouwsteen,"Het Nederlands receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddel in relevante situaties.",2.3,De leerlingen bepalen het onderwerp en de globale inhoud van geschreven en gesproken teksten in functie van doelgerichte informatieverwerking en communicatie.,Nee,"'- Woordenschat: frequente woorden, eenvoudig figuurlijk taalgebruik","'- Onderwerp
- Globale inhoud
- Doelgerichte informatieverwerking
- Doelgerichte communicatie","'- Toepassen van strategieën: met lees- en luisterdoel rekening houden; voorkennis activeren; inhoud voorspellen; vragen stellen; de vermoedelijke betekenis van onbekende woorden en zinnen afleiden uit de context, via taalverwantschap; talige hulpmiddelen gebruiken
- Functioneel gebruiken van eindtermen 2.11 en 2.12",,,"'* Herkenbare structuur
* Lage tot gemiddelde informatiedichtheid
* Voornamelijk Standaardnederlands, eenvoudig figuurlijk taalgebruik, voornamelijk frequente woorden
* Heldere samenhang en duidelijke verbanden
* Concrete tot vrij algemene inhoud
* Voornamelijk enkelvoudige zinnen
* Tekstsoorten zoals informatief, persuasief, opiniërend, prescriptief, narratief, apart of gecombineerd

Bijkomend voor mondelinge receptie
* Normaal spreektempo
* Met visuele ondersteuning zoals bewegende beelden",beheersingsniveau analyseren,,,,31/08/2017,,sec-2.3-20710755,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-nederlands,http://ilearn.ilabt.imec.be/vocab/curr1/s-communicatie,
Secundair onderwijs,Gewoon,2de graad,bso,Finaliteit arbeidsmarkt,2. Competenties in het Nederlands,,Eindtermen,Bouwsteen,"Het Nederlands receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddel in relevante situaties.",2.4,De leerlingen bepalen wat de hoofdgedachte en de hoofdpunten zijn in geschreven en gesproken teksten in functie van doelgerichte informatieverwerking en communicatie.,Nee,'- Zie eindterm 2.3,"'- Hoofdgedachte
- Hoofdpunt
- Doelgerichte informatieverwerking
- Doelgerichte communicatie",'- Zie eindterm 2.3,,,'- Zie eindterm 2.3,beheersingsniveau analyseren,,,,31/08/2017,,sec-2.4-2666766630,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-nederlands,http://ilearn.ilabt.imec.be/vocab/curr1/s-communicatie,
Secundair onderwijs,Gewoon,2de graad,bso,Finaliteit arbeidsmarkt,2. Competenties in het Nederlands,,Eindtermen,Bouwsteen,"Het Nederlands receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddel in relevante situaties.",2.5,De leerlingen selecteren relevante informatie in geschreven en gesproken teksten in functie van doelgerichte informatieverwerking en communicatie.,Nee,'- Zie eindterm 2.3,"'- Relevante informatie
- Doelgerichte informatieverwerking
- Doelgerichte communicatie",'- Zie eindterm 2.3,,,'- Zie eindterm 2.3,beheersingsniveau analyseren,,,,31/08/2017,,sec-2.5-1829515932,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-nederlands,http://ilearn.ilabt.imec.be/vocab/curr1/s-communicatie,
Secundair onderwijs,Gewoon,2de graad,bso,Finaliteit arbeidsmarkt,2. Competenties in het Nederlands,,Eindtermen,Bouwsteen,"Het Nederlands receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddel in relevante situaties.",2.6,"De leerlingen beoordelen informatie in gesproken en geschreven teksten op betrouwbaarheid, correctheid en bruikbaarheid in functie van doelgerichte informatieverwerking en communicatie.",Nee,'- Zie eindterm 2.3,"'- Doelgerichte informatieverwerking
- Doelgerichte communicatie
- Bruikbaarheid, correctheid en betrouwbaarheid
- Criteria om de bruikbaarheid, de correctheid en de betrouwbaarheid van bronnen en informatie te toetsen
- Intenties, opvattingen en waardeoordelen","'- Zie eindterm 2.3
- Toepassen van criteria om de bruikbaarheid, de correctheid en de betrouwbaarheid van informatie te toetsen
- Toepassen van reflectievaardigheden",,,'- Zie eindterm 2.3,beheersingsniveau evalueren,,,,31/08/2017,,sec-2.6-1347979278,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-nederlands,http://ilearn.ilabt.imec.be/vocab/curr1/s-communicatie,
Secundair onderwijs,Gewoon,2de graad,bso,Finaliteit arbeidsmarkt,2. Competenties in het Nederlands,,Eindtermen,Bouwsteen,"Het Nederlands receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddel in relevante situaties.",2.7,De leerlingen nemen notities van eenvoudige mondelinge boodschappen in functie van doelgerichte communicatie.,Nee,"'- Woordenschat: frequente woorden, eenvoudig figuurlijk taalgebruik","'- Notities
- Doelgerichte communicatie","'- Toepassen van strategieën: verkort noteren; met luisterdoel rekening houden; voorkennis activeren; naar bevestiging vragen, talige hulpmiddelen gebruiken 
- Functioneel gebruiken van eindtermen 2.11 en 2.12",,,"'* Herkenbare structuur
* Lage tot gemiddelde informatiedichtheid
* Voornamelijk Standaardnederlands, eenvoudig figuurlijk taalgebruik, voornamelijk frequente woorden
* Concrete tot vrij algemene inhoud
* Normaal spreektempo
* Met visuele ondersteuning zoals beelden en lichaamstaal

Met inbegrip van kenmerken van notities
* De notities zijn gerelateerd aan de inhoud van de beluisterde teksten en zijn duidelijk genoeg voor onmiddellijk of niet-onmiddellijk gebruik.",beheersingsniveau creëren,,,,31/08/2017,,sec-2.7-51057459,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-nederlands,http://ilearn.ilabt.imec.be/vocab/curr1/s-communicatie,
Secundair onderwijs,Gewoon,2de graad,bso,Finaliteit arbeidsmarkt,2. Competenties in het Nederlands,,Eindtermen,Bouwsteen,"Het Nederlands receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddel in relevante situaties.",2.8,De leerlingen produceren schriftelijke en mondelinge teksten in functie van doelgerichte communicatie.,Nee,'- Woordenschat: frequente woorden,'- Doelgerichte communicatie,"'- Toepassen van strategieën: met spreek- en schrijfdoel rekening houden; voorkennis activeren; met ontvanger rekening houden (zoals het gepast inzetten van lichaamstaal); talige hulpmiddelen gebruiken
- Functioneel gebruiken van eindtermen 2.11 en 2.12",,,"'* Herkenbare tekstopbouw 
* Eenvoudige, herkenbare tekststructuur: inleiding, midden, slot
* Redelijk herkenbare samenhang
* Concrete inhoud
* Gepast register (afgestemd op doel en doelpubliek)
* Tekstsoorten zoals informatief, persuasief, opiniërend, prescriptief, narratief, apart of gecombineerd
* Eenvoudige zinnen
* Lage tot gemiddelde informatiedichtheid

Bijkomend voor schriftelijke productie
* Taalgebruik met aandacht voor woordkeuze, spelling, zinsbouw, interpunctie, Standaardnederlands, helderheid, adequaatheid, correctheid en vlotheid 
* Gepaste lay-out 

Bijkomend voor mondelinge productie
* Algemeen verstaanbaar taalgebruik met aandacht voor Standaardnederlands, uitspraak, woordkeuze, zinsbouw, helderheid, adequaatheid, correctheid en vlotheid 
* Gepaste, niet-storende lichaamstaal
* Met behulp van ondersteunende middelen",beheersingsniveau creëren,,,,31/08/2017,,sec-2.8-645610460,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-nederlands,http://ilearn.ilabt.imec.be/vocab/curr1/s-communicatie,
Secundair onderwijs,Gewoon,2de graad,bso,Finaliteit arbeidsmarkt,2. Competenties in het Nederlands,,Eindtermen,Bouwsteen,"Het Nederlands receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddel in relevante situaties.",2.9,De leerlingen drukken zich op een creatieve manier uit.,Nee,,,"'- Hanteren van technieken om creatief met taal om te gaan zoals het gebruiken van lay-out, rijm, ritme, humor, het spelen met beeld en taal, het mixen van talen",,,,beheersingsniveau creëren,,,,31/08/2017,,sec-2.9-2768835509,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-nederlands,http://ilearn.ilabt.imec.be/vocab/curr1/s-communicatie,
Secundair onderwijs,Gewoon,2de graad,bso,Finaliteit arbeidsmarkt,2. Competenties in het Nederlands,,Eindtermen,Bouwsteen,"Het Nederlands receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddel in relevante situaties.",2.10,De leerlingen nemen deel aan schriftelijke en mondelinge interactie in functie van doelgerichte communicatie.,Nee,'- Zie eindtermen 2.3 en 2.8,"'- Zie eindtermen 2.3 t.e.m. 2.5 en 2.8
- Overeenkomsten en verschillen tussen standaardtaal, sociale en situationele taalvariëteiten in het Nederlands","'- Zie eindtermen 2.3 en 2.8

Bijkomend
- Toepassen van strategieën: met de doelen van de interactie rekening houden, op wat de ander zegt of schrijft inspelen, de ander laten uitspreken, op een gepaste manier het woord vragen of nemen, elementen van lichaamstaal en intonatie herkennen en zelf doelgericht inzetten, het register afstemmen op de gesprekspartner of correspondent, taalgebruik aanpassen aan de ontvanger",,,"'- Zie eindtermen 2.3 en 2.8
- Gebruik van beleefdheidsconventies",beheersingsniveau creëren,,,,31/08/2017,,sec-2.10-1060621424,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-nederlands,http://ilearn.ilabt.imec.be/vocab/curr1/s-communicatie,
